Method,Mean Difference,Std Error,Method Type
GCBC + Mean Field,0.007302403450012207,0.03449584171175957,BC
Nearest Neighbor,1.0009384155273438,3.796314922510646e-05,NN
FB,0.0,0.034585632383823395,FB
CRL + Oracle + Mean Field,0.025652647018432617,0.03449584171175957,CRL
CRL + GoalKDE + Mean Field,0.09783637523651123,0.030663464218378067,GoalKDE
